id,variant_color,variant_size,normalized_size,normalized_color,size_type,product_name,category_name,category_path
2bdb91c3-07d9-4645-9fae-0006a62a752e,White,50,UK 8,White,,Emporio Armani Top White,Topwear,women/clothing/topwear
23f9e002-6d81-438e-9852-94b62420606e,White,52,UK 8,White,,Emporio Armani Top White,Topwear,women/clothing/topwear
604b93eb-89d3-4bcf-9bb2-f118edab62db,White,54,UK 8,White,,Emporio Armani Top White,Topwear,women/clothing/topwear
9408cbe1-5b65-4882-bf4e-afc62c994341,Grey,44,UK 6.5,Grey,,Emporio Armani Pleated trousers,Trousers,women/clothing/trousers
a368c47e-322b-4a32-bbd0-194e043e0e7c,White,37,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
157a2835-9f69-4d64-b4a5-c3e7bfbc151e,White,38,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
91fa2858-7d2c-4c2c-9ce8-2aa9487fc305,White,39,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
4e3890d8-fa3e-42a0-8825-32810c389eb9,White,40,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
c46cc40d-d7f3-44f1-aefc-a38fe56dbb3e,White,41,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
fb69d5de-39be-4ebd-a8df-434525b38b4f,Silver,35,UK 3,Silver,Shoes,BUMPER SNEAKERS,SNEAKERS,woman/footwear/sneakers
0893ca52-93a1-4e2f-b08b-4e018f7bec3c,White,42,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
2985b7dc-dfbb-4ed0-a821-cab713bfc337,White,43,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
d4c7d4ca-d429-497e-adb5-b9131b572620,White,44,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
b1cf7558-e30b-44eb-bc97-0b72d933df6c,White,45,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
c6e84b19-fedd-4d3c-bec9-2846f4a8443c,White,46,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
916b3c55-57d5-4aba-a854-f3587c88915b,White,47,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
0262b334-7d8b-4598-a311-6c310773ab5c,White,48,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
7b75cddd-0702-45b5-8973-8ed2649c2f0d,White,49,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
486c2bdf-3b0a-45a5-9d73-9f3a093ea670,White,50,L,White,,Emporio Armani Logo-embroidered shirt,Shirts,men/clothing/shirts
ac5ae01f-4964-4cb5-8de1-b32ac644fb55,Blue,UNI,UK 12,Blue,,Zimmermann Embroidered denim hat,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
e3c3b7c3-e851-43be-bbc8-234987350cc1,Orange,UNI,UK 3.5,Orange,,Zimmermann Goldentime Medium Shopping Bag,Shopper,women/bags/shopper
21e10a5f-ac2c-4752-b51f-78024db4c51f,Brown,0,UK 10.5,Brown,,Zimmermann Lucky shirt,Shirts,women/clothing/shirts
ead7d755-8042-4065-b571-5ba8b29f288a,Black,40,UK 10,Black,,Birkenstock Arizona suede sandals,Sandals,women/shoes/sandals
f986868b-da82-4615-b2fa-d25d98695428,Brown,1,UK 10.5,Brown,,Zimmermann Lucky shirt,Shirts,women/clothing/shirts
0139437d-1566-4583-b210-0e4c599f7f91,Yellow,M,S,Yellow,,Self-Portrait Cardigan with buttons,Topwear,women/clothing/topwear
264c4c29-a4c7-4bc6-bad3-78709e941035,Beige,40,UK 5,Beige,,Saint Laurent Checked wool culotte skirt,Trousers,women/clothing/trousers
adad5b5b-d95d-4443-a304-0cf2002ff890,Black,42,UK 8,Black,,Emporio Armani Palazzo trousers in lambskin glovery,Trousers,women/clothing/trousers
6a2aca0f-1f5a-49a5-a4f1-e2cbc7d6e6c1,Black,46,UK 8,Black,,Emporio Armani Palazzo trousers in lambskin glovery,Trousers,women/clothing/trousers
f4ace224-020b-45c6-9a86-74a9211f59ca,Brown,40,UK 8,Brown,,ETRO Brown velvet palazzo pants,Trousers,women/clothing/trousers
3e2bbcf0-a3eb-4da6-8bb6-6fca9782b1b1,Black,44,UK 6.5,Black,,Emporio Armani Sleeveless dress,Dresses,women/clothing/dresses
da5862e2-f36b-4a35-b213-9493fc63fa99,Blue,L,L,Blue,,Emporio Armani Long-sleeves button-up shirt,Shirts,men/clothing/shirts
8a310cdf-1f9b-4e53-bb2d-34cf20bb343d,Blue,M,L,Blue,,Emporio Armani Long-sleeves button-up shirt,Shirts,men/clothing/shirts
2de25868-7e67-466c-80f7-31e798ee4fb7,Black,41,UK 10,Black,,Birkenstock Arizona suede sandals,Sandals,women/shoes/sandals
e9cb6df7-3e05-4120-8c81-413e8658f7ff,Grey,40,UK 6.5,Grey,,Emporio Armani Icon Nubuck Calfskin Biker Jacket,Jackets,women/clothing/jackets
ba27c2b4-936e-448b-ad6d-e00d6a5b8226,Grey,44,UK 6.5,Grey,,Emporio Armani Icon Nubuck Calfskin Biker Jacket,Jackets,women/clothing/jackets
03198365-8367-497c-a1d2-7f7805c6a03e,Beige,UNI,S,Beige,,Ferragamo Hug Handbag (L),Shopper,women/bags/shopper
f3965d44-f419-453b-a21b-448c6a994a3a,Powder,38,S,Unknown,,Zimmermann Sandals Powder,Sandals,women/shoes/sandals
06f07aa3-7abe-4616-b704-eaa6ed8af9d0,Powder,39,S,Unknown,,Zimmermann Sandals Powder,Sandals,women/shoes/sandals
53bc0806-2bf5-4b9d-a4c9-cc2b4c9fcd6a,Powder,40,S,Unknown,,Zimmermann Sandals Powder,Sandals,women/shoes/sandals
565b3d19-9a4f-4b67-9f42-0857dd354db6,Black,38,UK 5,Black,,Saint Laurent Green velvet safari-style jacket,Jackets,women/clothing/jackets
d297858b-a197-47c2-98fc-5b3dffe33c2f,Blue,3XL,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
b085a9db-0bfe-4b2d-beee-bbab5f533cc9,Blue,L,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
9f77b2ec-bd89-4e57-bcb0-25c86e78d927,Blue,M,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
31b4be0f-3136-4471-b6b4-b979c046c525,Beige,0,UK 3.5,Beige,,Zimmermann Lucky Corset Midi Dress,Dresses,women/clothing/dresses
435b0c2b-bce1-479d-acd0-cea94f3bcec9,Blue,S,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
2395490e-a2c7-4046-a197-1709a22d417a,Blue,XL,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
1d3e567d-b184-404e-88c5-3eceaec275db,Grey,XL,L,Grey,,Stone Island Sweaters Grey,Topwear,men/clothing/topwear
6197e98a-74c8-4da5-9e0f-0c6e7f3a5ed4,Blue,XXL,UK 8,Blue,,Emporio Armani Icon short-sleeved cashmere sweater,Topwear,men/clothing/topwear
bf84a293-1d29-4bac-ba40-58c20e746128,Blue,0,S,Blue,,Zimmermann Lucky Denim Midi Dress,Dresses,women/clothing/dresses
87e2cd1e-a106-490e-8e71-ac254f7ca04f,Blue,1,S,Blue,,Zimmermann Lucky Denim Midi Dress,Dresses,women/clothing/dresses
f856da06-7a02-4a73-80de-b5c6ed2b1cf1,Blue,2,S,Blue,,Zimmermann Lucky Denim Midi Dress,Dresses,women/clothing/dresses
4b87d479-d430-4e7f-9c47-d8d26a5caa71,Blue,3,S,Blue,,Zimmermann Lucky Denim Midi Dress,Dresses,women/clothing/dresses
0a0b4ac3-1490-4fc9-a28b-3f40056ac5ca,Beige,UNI,UK 3.5,Beige,,Zimmermann Goldentime Medium Shopping Bag,Shopper,women/bags/shopper
e314de64-a921-4a31-85ee-f529ca71049e,Beige,1,UK 3.5,Beige,,Zimmermann Lucky Corset Midi Dress,Dresses,women/clothing/dresses
572a3c39-aea8-4804-ac83-501ce7eea0f6,Beige,2,UK 3.5,Beige,,Zimmermann Lucky Corset Midi Dress,Dresses,women/clothing/dresses
56b19943-c8eb-42d2-b589-479a735eccf2,Beige,3,UK 3.5,Beige,,Zimmermann Lucky Corset Midi Dress,Dresses,women/clothing/dresses
1319aeb9-825a-4592-89d9-3ca6d6f0558a,Beige,0,XL,Beige,,Zimmermann Rhiannon Crochet Shorts,Short trousers,women/clothing/short-trousers
c140509d-b08a-4325-b802-1d2621d68448,Beige,1,XL,Beige,,Zimmermann Rhiannon Crochet Shorts,Short trousers,women/clothing/short-trousers
63f1b11e-8ce5-4e4a-a8ba-53656265b1aa,Beige,2,XL,Beige,,Zimmermann Rhiannon Crochet Shorts,Short trousers,women/clothing/short-trousers
661126bb-e7af-4d6a-bb6f-cbf585efccd1,Beige,3,XL,Beige,,Zimmermann Rhiannon Crochet Shorts,Short trousers,women/clothing/short-trousers
20a2e7c7-b9d3-4c01-9392-3486161b579e,Black,UNI,UK 3.5,Black,,Zimmermann Goldentime Small shopping bag,Shopper,women/bags/shopper
954cd041-f4aa-4bc3-918c-f08ccddf210f,Brown,0,XL,Brown,,Zimmermann Lucky trousers,Trousers,women/clothing/trousers
d5a52f82-32a6-46ef-81ed-fa2de02ce02f,Yellow,S,S,Yellow,,Self-Portrait Cardigan with buttons,Topwear,women/clothing/topwear
280a2a8e-80c9-4c0b-8993-6dde4117a309,Brown,1,XL,Brown,,Zimmermann Lucky trousers,Trousers,women/clothing/trousers
5abc72b4-3f12-451a-b895-e48e220a8295,Brown,2,XL,Brown,,Zimmermann Lucky trousers,Trousers,women/clothing/trousers
8ccf0c0d-7a9a-4420-9030-71101034239e,Brown,3,XL,Brown,,Zimmermann Lucky trousers,Trousers,women/clothing/trousers
7bb50530-9a72-498d-b8a1-e5d70e582d8c,Beige,L,UK 5,Beige,,Zimmermann Denim Fisherman Hat,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
2bd1dcb1-3e9b-4835-9a6f-f8a162e72e74,Beige,M,UK 5,Beige,,Zimmermann Denim Fisherman Hat,Scarves Hats & Gloves,women/accessories/scarves-hats-gloves
e4356811-01fa-4f1d-a7d6-6053fbe44b86,Green,M,M,Green,,F.R.S . Top Green,Topwear,women/clothing/topwear
fb538c4a-20bb-4887-80b5-000401d1171a,Brown,2,UK 10.5,Brown,,Zimmermann Lucky shirt,Shirts,women/clothing/shirts
b97d9251-744a-41a0-97dc-e86c7a02751f,Brown,3,UK 10.5,Brown,,Zimmermann Lucky shirt,Shirts,women/clothing/shirts
44bb8d81-ae01-4ec5-bc48-47582cd58108,Black,0,UK 6.5,Black,,Zimmermann Rhiannon Towel Mini Dress,Dresses,women/clothing/dresses
546dae10-0a9c-44e5-9299-4a1b96a5bba3,Black,1,UK 6.5,Black,,Zimmermann Rhiannon Towel Mini Dress,Dresses,women/clothing/dresses
ccc1b636-3a31-4b03-bcb0-82555d25c1f4,Black,2,UK 6.5,Black,,Zimmermann Rhiannon Towel Mini Dress,Dresses,women/clothing/dresses
6ae7f962-bfbc-4412-81f1-3f00da3aab47,Yellow,L,L,Yellow,,F.R.S . Shirts Yellow,Shirts,women/clothing/shirts
ebb28ab0-eced-43b8-8dec-d42220982d31,Yellow,M,L,Yellow,,F.R.S . Shirts Yellow,Shirts,women/clothing/shirts
f3330a0c-7e2b-4249-bf01-a3277d451449,Blue,XS,L,Blue,,Maison Margiela Wool cardigan,Topwear,women/clothing/topwear
64def47f-e8a4-43d9-a50c-ba5599d3f139,Green,S,M,Green,,F.R.S . Top Green,Topwear,women/clothing/topwear
5a36c988-0cdd-4752-8843-775e21d5320f,Green,XS,M,Green,,F.R.S . Top Green,Topwear,women/clothing/topwear
f639a624-0637-4468-bb4e-9d2a4a63bb23,Yellow,M,M,Yellow,,F.R.S . Dresses Yellow,Dresses,women/clothing/dresses
c0c712fb-71fc-4f7a-98f5-501143937dda,Yellow,S,M,Yellow,,F.R.S . Dresses Yellow,Dresses,women/clothing/dresses
acefa898-469e-478a-afc2-d416dc25b97f,Yellow,XS,M,Yellow,,F.R.S . Dresses Yellow,Dresses,women/clothing/dresses
2e4b133c-f74f-431f-891b-a4be0a08b15b,Green,L,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
ff7c3e28-4156-4fab-bcd9-767fa2392dd5,Brown,75,UK 3,Brown,,Valentino Garavani Vlogo Signature Deep caramel belt,Belts,women/accessories/belts
57588283-e234-43e7-8e64-ed3488ae914d,Yellow,S,L,Yellow,,F.R.S . Shirts Yellow,Shirts,women/clothing/shirts
2f8cf0a9-b93f-48b7-a132-d3d4ecb843b2,Yellow,XS,L,Yellow,,F.R.S . Shirts Yellow,Shirts,women/clothing/shirts
c5b0335a-2741-4ed9-99e8-d1dff4236f61,Green,L,L,Green,,F.R.S . Shirts Green,Shirts,women/clothing/shirts
9dae8e29-2c07-4d27-a021-d242fc22964b,Green,M,L,Green,,F.R.S . Shirts Green,Shirts,women/clothing/shirts
62b72e42-8ec0-4334-a6a4-9fea981aaf7b,Green,S,L,Green,,F.R.S . Shirts Green,Shirts,women/clothing/shirts
1f4fb8c1-486b-4f97-a226-e1b79f3840a2,Green,XS,L,Green,,F.R.S . Shirts Green,Shirts,women/clothing/shirts
d7c50054-2333-4989-b6bf-6812c4dc76fd,Brown,80,UK 3,Brown,,Valentino Garavani Vlogo Signature Deep caramel belt,Belts,women/accessories/belts
6b6d8815-4e37-4361-aefb-4fe7bc90efe7,Green,L,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
5badf59a-33f5-4fe4-b072-dd7b3bbe9b85,Green,M,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
d2a73047-24ab-432d-a8f1-249ddc6f25e1,Green,S,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
d6169104-3576-44cd-a2b5-6211a2dbcf20,Green,XS,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
21d8be6e-cfbd-4160-9ac9-b9082882e427,Beige,M,S,Beige,,Self-Portrait Embellished-buttons cardigan,Topwear,women/clothing/topwear
cfb40439-7e42-4f2e-98e3-3c9e83054135,Beige,S,S,Beige,,Self-Portrait Embellished-buttons cardigan,Topwear,women/clothing/topwear
d0272e96-ec15-4d20-85c6-4a4f2044bbd2,Beige,M,S,Beige,,Self-Portrait Buttons-embellished cardigan,Topwear,women/clothing/topwear
f95658d1-274b-4bda-bda2-7e37b98e5bf1,Beige,S,S,Beige,,Self-Portrait Buttons-embellished cardigan,Topwear,women/clothing/topwear
654ea802-a4ac-4125-8e60-a95f1b779ae0,Beige,XS,S,Beige,,Self-Portrait Buttons-embellished cardigan,Topwear,women/clothing/topwear
2b105017-c43f-460e-a4c8-d0016ec2e818,Beige,M,S,Beige,,Self-Portrait Embellished button-detailed mini dress,Dresses,women/clothing/dresses
c5cc5786-5401-4a9b-a5f8-cddaca587e3b,Beige,S,S,Beige,,Self-Portrait Embellished button-detailed mini dress,Dresses,women/clothing/dresses
2cffa066-b25a-4ea0-b2af-9b8d69c4c9da,Beige,XS,S,Beige,,Self-Portrait Embellished button-detailed mini dress,Dresses,women/clothing/dresses
ccd04eda-deca-4604-af16-5fcbaa18c2ac,Green,M,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
a25726a0-3cff-4508-9c39-e04af0ac2f3a,Green,S,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
d78b2065-2aa2-4789-a815-3f355167d5e0,Green,XS,L,Green,,F.R.S . Trousers Green,Trousers,women/clothing/trousers
222a8dc5-17be-436c-9bfb-848481dc604a,Grey,30,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
a8b57d96-11cb-4ef7-9ea1-4babbfe5beab,Grey,31,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
658ef7d1-3197-4be0-8ae9-3200fd737e24,Grey,32,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
0f89499b-e895-40c6-8ef6-b0d3220d43fd,Beige,XS,S,Beige,,Self-Portrait Embellished-buttons cardigan,Topwear,women/clothing/topwear
03cdf9f2-4a76-415f-83f4-a6466dbb2380,Blue,31,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
e4550203-33df-40e9-9835-b183f31d28bb,Blue,32,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
1b16f44c-4bd3-4115-bec8-f5bebacb30a8,Blue,33,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
11bcba55-58ec-46fb-ada1-1bf984d0887f,Blue,34,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
3d095c6c-5942-4993-aa9d-6006087f5d53,Blue,35,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
d46eeebf-cb8e-4d2e-9264-eec447f8cb94,Grey,33,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
72ae4bdb-172c-46e1-8678-52e209d0578a,Grey,34,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
13538b2f-78b4-42b2-8cf0-54e32298b768,Grey,35,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
386252bc-dbb4-481c-8948-ddf294ab9885,Grey,36,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
9f2ad882-d949-436c-bea3-df522359222b,Grey,38,M,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
dbbfb42d-6a15-4eb6-b915-889960a631b1,Light Grey,31,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
e6479838-b3a9-4ee9-a486-a7607a611f31,Grey,31,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
28caaca5-abaf-42ef-b526-e1ec5b553913,Grey,32,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
e5270e8d-6955-42b3-be09-81c3f0df653e,Grey,33,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
14bec486-a1e9-44b7-b7bf-c7b83a762a1f,Grey,34,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
8c355ab0-0e5d-4f19-a449-8f8cd77190d2,Grey,35,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
7831f0b6-9371-4b72-aaed-0e6478c902d1,Camel,38,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
30c993bb-2eec-43b0-9f3c-32886fafb6ec,Blue,36,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
955e5195-1b8b-4461-bb58-d53838518d6b,Blue,30,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
a892b2df-202f-4230-b9d8-f5cd6cba35d6,Blue,31,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
495c6e4e-0609-475b-a1b1-de81b9b2cd72,Blue,32,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
bceba009-ce20-44f1-b14f-10d57a8d4636,Blue,33,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
d19e241c-6aa5-47e1-a0e9-0a598aec0f9f,Blue,34,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
4588be32-8bf9-4308-a3f1-3114a5ff9964,Camel,40,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
c8639926-fa7f-4953-8615-4f24e587597f,Camel,42,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
78affa89-6caf-4388-aa84-1593ec56a771,Brown,L,L,Brown,,Jacob Cohen Sweaters Brown,Topwear,men/clothing/topwear
9a2f2171-7819-40a0-9dda-23e8bc2f0c51,Brown,M,L,Brown,,Jacob Cohen Sweaters Brown,Topwear,men/clothing/topwear
ed31939d-5ccc-4a03-8cd4-63edfcd9e847,Brown,XL,L,Brown,,Jacob Cohen Sweaters Brown,Topwear,men/clothing/topwear
9c49db1f-d24c-468a-95bc-d2abf9604bbb,Brown,XXL,L,Brown,,Jacob Cohen Sweaters Brown,Topwear,men/clothing/topwear
d832fb89-9131-493a-ae7a-e4d3dea93391,Brown,42,UK 8,Brown,,ETRO Brown velvet palazzo pants,Trousers,women/clothing/trousers
a5178762-7dc8-4d50-9a64-4e9851c3aed1,Black,40,UK 5,Black,,Saint Laurent Green velvet safari-style jacket,Jackets,women/clothing/jackets
968512e2-dcdb-425d-8d2f-4c60af46ac5f,Grey,M,L,Grey,,Stone Island Sweaters Grey,Topwear,men/clothing/topwear
3304aabf-34b2-4a27-9581-d45644a4ffd2,Light Grey,32,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
6525537c-5bd9-46a7-b2f9-84773edcb836,Light Grey,33,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
1fa2583a-5c78-4c2c-a276-0a2d1b2e87ae,Light Grey,34,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
f1e2297e-48ee-4f76-beaf-39dce44eb89f,Light Grey,35,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
c5483230-e8ec-4d8c-9f5e-460c0ac40e3d,Light Grey,36,M,Grey,,Jacob Cohen Jeans Light Grey,Jeans,men/clothing/jeans
361cfb15-81f3-415a-9d52-cddac5f27cbf,Blue,L,L,Blue,,Jacob Cohen Sweaters Blue,Topwear,men/clothing/topwear
179e3cd3-e546-40c4-9232-9ebd4941dd3a,Grey,36,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
a3c7258e-3e8d-4dca-9f58-000e67a9239e,Grey,38,UK 3.5,Grey,,Jacob Cohen Jeans Grey,Jeans,men/clothing/jeans
9fd75bd2-6bc8-4082-8b2f-8af8d650942c,Blue,31,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
1932d601-d949-4ed3-88e7-4b45063b7c20,Blue,32,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
4ba098b2-0c19-4d4a-861b-a41d294c1dd1,Blue,33,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
d8fda930-2b9e-46dc-9b88-1ffeb8feffd7,Blue,S,L,Blue,,Maison Margiela Wool cardigan,Topwear,women/clothing/topwear
665add87-770b-4823-a02f-ac11a44776f6,Blue,34,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
61975b50-3376-4ee2-92d6-39809ab5f50c,Blue,M,L,Blue,,Jacob Cohen Sweaters Blue,Topwear,men/clothing/topwear
12eb3ea0-8b66-4e23-a370-f26fd2bffda3,Blue,S,L,Blue,,Jacob Cohen Sweaters Blue,Topwear,men/clothing/topwear
9fc74513-d5e0-4645-b144-111449d5ea20,Blue,XL,L,Blue,,Jacob Cohen Sweaters Blue,Topwear,men/clothing/topwear
f9985fd6-a66f-4d1e-b029-33b8cb2535d4,Blue,XXL,L,Blue,,Jacob Cohen Sweaters Blue,Topwear,men/clothing/topwear
54d05edb-519f-4cdb-b549-16ecb29372fa,Blue,L,L,Blue,,Maison Margiela Wool cardigan,Topwear,women/clothing/topwear
3cce2abe-7b4f-4076-bb50-0d09605ac832,Blue,M,L,Blue,,Maison Margiela Wool cardigan,Topwear,women/clothing/topwear
b5c12977-c6a7-4116-9a24-62d168ce3519,Leather Brown,36,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
6d04f088-43e5-4857-bf13-2e552d93b48e,Leather Brown,37,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
7a9e2c8a-9e50-4f9c-92d4-ddb8e7c12610,Leather Brown,37.5,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
01f31b74-6e26-4cbe-ba63-36f48b78fd0d,Leather Brown,38,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
7c23a6ea-c560-40ac-83f2-0c1ad5d29f91,Blue,35,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
1fc022a5-53d6-4c27-8a95-15bbd1d9ac31,Blue,36,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
5c824f7d-66e9-4919-8f84-33901047092b,Blue,38,M,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
1edb5b5d-77fc-454b-be74-340c27858df3,Leather Brown,38.5,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
a731be4e-7a23-4ab8-bf94-39b627945d7b,Leather Brown,39,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
a280acfa-9e43-4b00-b1e0-26f75f6adefe,Leather Brown,40,UK 3.5,Brown,,Maison Margiela Boots Leather Brown,Boots,women/shoes/boots
add2817f-373f-46b7-9288-095b7eb1114a,Black,38,S,Black,,SPORTMAX PRE Coats Black,Jackets,women/clothing/jackets
50097a59-7f06-46d6-9915-334dce1c7498,Black,40,S,Black,,SPORTMAX PRE Coats Black,Jackets,women/clothing/jackets
e62e60d6-f11b-4a0c-8ef3-2d6db8ddfc41,Grey,L,L,Grey,,Stone Island Sweaters Grey,Topwear,men/clothing/topwear
14e2c77b-ec06-4e87-8e8a-4026ed0e79cf,Blue,35,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
059b4176-2d7e-47c5-979e-861b27545767,Blue,36,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
bfd1b1dd-f683-4c88-b182-79ff1024f299,Blue,38,UK 3.5,Blue,,Jacob Cohen Jeans Blue,Jeans,men/clothing/jeans
8f25d8a3-212d-4df0-b038-4e7f671d36ab,Camel,38,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
477559e3-dd83-4e4b-9f92-7f1a013fcea6,Camel,40,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
8a4adc86-b163-4838-86d5-b1e8f9adc933,Camel,42,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
44da9f33-ee41-4041-b720-3e12bfc25d9c,Light Grey,L,L,Grey,,Stone Island Sweaters Light Grey,Topwear,men/clothing/topwear
95429d3a-e949-4554-bdd5-c59837a14d7c,Camel,38,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
e5b455f8-3f7d-43aa-9f9f-7fd186a0c579,Camel,40,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
b188a81d-ad6a-4005-9dab-4e038990c807,Camel,42,S,Brown,,SPORTMAX PRE Coats Camel,Jackets,women/clothing/jackets
f03bd833-57b8-4c68-9f9e-56dfcd2b952f,Black,36,UK 3.5,Black,,Maison Margiela Boots Black,Boots,women/shoes/boots
